"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2076/2077",2077,121,121,100,84.4961728824346,2380.08106947877,605
"2077/2078",2078,120,120,100,83.4590093084862,2731.06280773412,606
"2078/2079",2079,120,120,100,85.7569492040548,4036.25409713853,418
"2079/2080",2080,120,120,100,87.3595823794931,5483.59631575458,271
"2080/2081",2081,121,121,100,81.2013302673895,5520.10421838053,654
"2081/2082",2082,120,120,100,81.8053882287913,5459.69065084215,371
"2082/2083",2083,120,120,100,84.1191727335045,5592.98297009338,411
"2083/2084",2084,120,120,100,84.4866584013544,3063.54505500849,506
"2084/2085",2085,121,121,100,81.1693213112048,3817.63673126977,551
"2085/2086",2086,120,120,100,82.256182015446,4527.13871042989,604
"2086/2087",2087,120,120,100,82.8063556023135,3658.75070822053,555
"2087/2088",2088,120,120,100,80.379555178095,4436.9661889486,677
"2088/2089",2089,121,121,100,85.6007923225679,4202.58880397212,538
"2089/2090",2090,120,120,100,83.3904138570942,2773.03030193411,604
"2090/2091",2091,120,120,100,81.0141912912968,4053.05804035719,705
"2091/2092",2092,120,120,100,84.7990155465432,2703.00033735204,562
"2092/2093",2093,121,121,100,83.1368055506828,5713.60955623165,471
"2093/2094",2094,120,120,100,77.209752224051,5536.35333253816,764
"2094/2095",2095,120,120,100,86.7545419921007,3684.36053074338,422
"2095/2096",2096,120,120,100,81.3739021105011,6429.97526024561,255
"2096/2097",2097,121,121,100,73.2395453709851,7610.40248773899,474
"2097/2098",2098,120,120,100,79.5139363246235,4429.74176282343,731
"2098/2099",2099,120,120,100,85.2654029601781,4242.34992147051,495
"2099/2100",2100,120,120,100,87.1535984863058,4575.78428112715,225
"2100/2101",2101,120,120,100,82.4112515091947,5050.52084792219,510
