"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2055/2056",2056,120,120,100,76.6054707011463,5694.06611729227,470
"2056/2057",2057,121,121,100,78.5736607435865,2944.53400618955,739
"2057/2058",2058,120,120,100,87.9481587518439,3916.75876176031,336
"2058/2059",2059,120,120,100,78.9578867676682,2361.70258888835,838
"2059/2060",2060,120,120,100,78.5205394474142,5310.06926647434,603
"2060/2061",2061,121,121,100,77.663687829021,6413.53010744462,468
"2061/2062",2062,120,120,100,76.280145634797,1791.76963583194,834
"2062/2063",2063,120,120,100,81.5494783731574,2408.51555826934,682
"2063/2064",2064,120,120,100,81.8846433711478,3634.79001035076,759
"2064/2065",2065,121,121,100,86.7595386846515,3213.42722732853,420
"2065/2066",2066,120,120,100,90.2177232665217,3227.38779313816,311
"2066/2067",2067,120,120,100,76.7236914073546,2093.08517535124,899
"2067/2068",2068,120,120,100,86.0774768837982,5869.5502224369,454
"2068/2069",2069,121,121,100,82.1885749008179,3591.70521338005,650
"2069/2070",2070,120,120,100,82.7178938625457,3650.76893887296,547
"2070/2071",2071,120,120,100,82.9625233448623,4041.44860490412,445
"2071/2072",2072,120,120,100,77.5940641443176,3608.12521272898,782
"2072/2073",2073,121,121,100,84.7713170090537,6241.13968559261,331
"2073/2074",2074,120,120,100,71.6196398757111,5517.24250299018,782
"2074/2075",2075,120,120,100,81.123280219681,5297.08008075785,547
"2075/2076",2076,120,120,100,87.7261555023542,5247.56575975101,251
"2076/2077",2077,121,121,100,82.0253030063013,2033.03714487422,730
"2077/2078",2078,120,120,100,82.3738430686462,2031.36545209773,689
"2078/2079",2079,120,120,100,84.124059330612,3218.04318954796,485
"2079/2080",2080,120,120,100,86.8113504217581,4374.28938487265,323
"2080/2081",2081,121,121,100,80.7312040426641,4557.44393448625,722
"2081/2082",2082,120,120,100,81.4514643163293,4692.37270150427,459
"2082/2083",2083,120,120,100,83.9505331804266,4756.18973750155,518
"2083/2084",2084,120,120,100,83.4298384117847,2383.11009071302,605
"2084/2085",2085,121,121,100,80.3643479150342,3158.25222685002,675
"2085/2086",2086,120,120,100,80.8878294735168,3782.00576570351,683
"2086/2087",2087,120,120,100,81.6758889607008,3109.81594469212,672
"2087/2088",2088,120,120,100,78.5705916434545,3755.05839234684,722
"2088/2089",2089,121,121,100,83.474529423258,3559.08919160999,635
"2089/2090",2090,120,120,100,83.6140330532016,2085.85450587235,677
"2090/2091",2091,120,120,100,80.0853063612303,3460.84023634251,837
"2091/2092",2092,120,120,100,83.4941422792017,2177.16063135676,673
"2092/2093",2093,121,121,100,82.1139080896428,4869.41919475421,543
"2093/2094",2094,120,120,100,76.195502476663,4899.01532712113,918
"2094/2095",2095,120,120,100,86.7126921785984,2934.80687175505,516
"2095/2096",2096,120,120,100,80.3531355193427,5685.6725117974,348
"2096/2097",2097,121,121,100,69.8855124273832,7097.5736682592,655
"2097/2098",2098,120,120,100,77.4556517995879,3863.76319684181,843
"2098/2099",2099,120,120,100,83.6563767107291,3579.18223267794,551
"2099/2100",2100,120,120,100,85.2680172233795,3804.88778532483,292
"2100/2101",2101,120,120,100,82.6417989110851,4056.39568840433,569
