"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2034/2035",2035,120,120,100,80.6100703599741,3623.28242597892,650
"2035/2036",2036,120,120,100,83.0925136952201,3190.93667570991,569
"2036/2037",2037,121,121,100,81.4067022157033,1899.63091541897,829
"2037/2038",2038,120,120,100,84.7720092007312,3432.68050605711,487
"2038/2039",2039,120,120,100,89.5750218800813,4934.5233691521,239
"2039/2040",2040,120,120,100,86.6572873516807,3438.88913081493,398
"2040/2041",2041,121,121,100,87.2740213363322,3454.21805698657,373
"2041/2042",2042,120,120,100,87.3087091995258,4843.17227265565,315
"2042/2043",2043,120,120,100,81.143757541221,1711.03414830239,797
"2043/2044",2044,120,120,100,88.3222858671952,2974.55367742665,324
"2044/2045",2045,121,121,100,78.5793579889159,1467.5073653427,888
"2045/2046",2046,120,120,100,80.4927143069744,3368.19703484653,653
"2046/2047",2047,120,120,100,79.9125179320727,2699.41307674535,711
"2047/2048",2048,120,120,100,86.2101495898496,1900.02128417278,504
"2048/2049",2049,121,121,100,81.8083061072703,1783.23614984844,696
"2049/2050",2050,120,120,100,80.9422367687557,913.148014134262,811
"2050/2051",2051,120,120,100,80.4141095610903,3713.66337279323,570
"2051/2052",2052,120,120,100,81.1465208223026,4757.24087135354,443
"2052/2053",2053,121,121,100,83.5947232637627,4427.52824124834,402
"2053/2054",2054,120,120,100,87.5356978611053,4054.59768559551,314
"2054/2055",2055,120,120,100,85.5739426226173,2498.08084757859,498
"2055/2056",2056,120,120,100,78.3912462517947,4813.03520748112,496
"2056/2057",2057,121,121,100,76.6609812041188,2756.58302702662,693
"2057/2058",2058,120,120,100,87.9029630763471,3181.4789668438,299
"2058/2059",2059,120,120,100,79.9856708502393,1733.89850648073,787
"2059/2060",2060,120,120,100,84.0718924910689,3985.35822165618,521
"2060/2061",2061,121,121,100,83.6065834109977,5185.82240242884,411
"2061/2062",2062,120,120,100,78.1758748837201,1454.10289967712,796
"2062/2063",2063,120,120,100,81.1181946632714,2358.59882994229,720
"2063/2064",2064,120,120,100,81.3268382351926,2881.6267841924,713
"2064/2065",2065,121,121,100,85.8342769162555,3163.96067882562,496
"2065/2066",2066,120,120,100,89.4838384161249,2671.61409490602,275
"2066/2067",2067,120,120,100,78.531202784965,1623.12943443283,948
"2067/2068",2068,120,120,100,86.8476605197029,5204.62982187234,408
"2068/2069",2069,121,121,100,84.4376914561326,2847.61468658829,672
"2069/2070",2070,120,120,100,84.7007565611602,2895.8598816148,539
"2070/2071",2071,120,120,100,82.6244824214191,3854.53162394138,539
"2071/2072",2072,120,120,100,78.4772819165537,3150.26803612756,727
"2072/2073",2073,121,121,100,87.6369563252192,5488.41138359439,332
"2073/2074",2074,120,120,100,75.486399094676,4448.29815195082,759
"2074/2075",2075,120,120,100,81.302937150469,4975.18244616408,555
"2075/2076",2076,120,120,100,89.3309891828758,4577.35372468177,205
"2076/2077",2077,121,121,100,81.4637447266177,1794.61017414369,815
"2077/2078",2078,120,120,100,82.1549971893637,1623.69661240187,748
"2078/2079",2079,120,120,100,85.5525372975844,2626.91429492738,474
"2079/2080",2080,120,120,100,84.7632428761317,4356.7207044512,327
"2080/2081",2081,121,121,100,85.7945136331127,3165.06692460552,610
"2081/2082",2082,120,120,100,84.9262887197419,3556.29004590213,383
"2082/2083",2083,120,120,100,86.1939849390037,3882.64736408368,461
"2083/2084",2084,120,120,100,81.6357117995449,2409.51379447244,671
"2084/2085",2085,121,121,100,79.6676799287889,2490.77962803748,642
"2085/2086",2086,120,120,100,85.0493705312165,2758.82586171292,606
"2086/2087",2087,120,120,100,84.1447321381074,2307.20914888661,607
"2087/2088",2088,120,120,100,81.8654730852049,2802.19886425883,692
"2088/2089",2089,121,121,100,83.907675600487,2684.80985042825,569
"2089/2090",2090,120,120,100,82.3788409164354,1704.66265222523,663
"2090/2091",2091,120,120,100,80.4879236663201,2449.67725167703,773
"2091/2092",2092,120,120,100,82.6290318933843,1579.57448266447,636
"2092/2093",2093,121,121,100,86.0246116930939,4046.56723383535,537
"2093/2094",2094,120,120,100,79.6793450891728,3586.85485372599,791
"2094/2095",2095,120,120,100,87.5558110226721,2259.65145658422,485
"2095/2096",2096,120,120,100,84.5982769158163,4520.77289870288,249
"2096/2097",2097,121,121,100,76.7866419825896,6123.93892467301,668
"2097/2098",2098,120,120,100,78.9442987859948,2864.04746148456,779
"2098/2099",2099,120,120,100,84.0996822471843,2947.99884784035,512
"2099/2100",2100,120,120,100,88.8598148395158,3019.73874598555,245
"2100/2101",2101,120,120,100,85.6987343810815,3159.89227895066,528
